key,item,english,translation,notes
ui_widget_width_1d89599,,Widget width,Widgetbreedte,
ui_width_a58ddf5,,Width,Breedte,
ui_width_and_height_6ed6746,,Width and height,Breedte en hoogte,
ui_width_and_optional_icon_671e2ef,,Width and optional icon,Breedte en optioneel pictogram,
ui_width_columns_and_container_shape_984a191,,"Width, columns, and container shape","Breedte, kolommen en containervorm",
ui_width_shape_and_collapse_behavior_7abc6f4,,"Width, shape, and collapse behavior","Breedte-, vorm- en samenvouwgedrag",
ui_wind_142b575,,Wind,Wind,
ui_worth_watching_a3d46c7,,Worth watching,Het bekijken waard,
ui_would_you_like_to_add_an_existing_camera_entity_00d5bc3,,Would you like to add an existing camera entity or a custom URL?,Wil je een bestaande camera-entiteit of een aangepaste URL toevoegen?,
ui_write_the_information_shown_on_this_card_4ca5db7,,Write the information shown on this card,Schrijf de informatie op deze kaart,
ui_you_can_help_by_testing_new_builds_reporting_reproducible_5310461,,"You can help by testing new builds, reporting reproducible bugs, suggesting thoughtful improvements, helping with translations or documentation, sharing HKI 7 with other Home Assistant users, and giving constructive feedback.","Je kunt helpen door nieuwe builds te testen, reproduceerbare bugs te melden, doordachte verbeteringen voor te stellen, te helpen met vertalingen of documentatie, HKI 7 te delen met andere Home Assistant-gebruikers en constructieve feedback te geven.","don't translate Home Assistant, HKI 7"
ui_you_re_exploring_the_built_in_sample_home_63c2ad1,,You're exploring the built-in sample home,Je verkent de inbouwvoorbeeldwoning,
ui_your_automations_and_devices_will_be_unavailable_briefly_h_8a8572e,,Your automations and devices will be unavailable briefly. HKI7 will reconnect automatically when Home Assistant is ready.,Je automatiseringen en apparaten zijn kort niet beschikbaar. HKI 7 maakt automatisch opnieuw verbinding zodra Home Assistant gereed is.,"don't translate Home Assistant, HKI7"
ui_your_dashboard_is_ready_0719f75,,Your dashboard is ready,Je dashboard is klaar,
ui_your_home_72412fa,,Your home,Je woning,
ui_your_location_is_shared_only_with_your_own_home_c75bd6d,,Your location is shared only with your own Home Assistant server. It is ,Je locatie wordt alleen gedeeld met je eigen Home Assistant-server. Deze wordt ,don't translate Home Assistant; keep the space at the start/end
logs_title,,Connection log,Verbindingslogboek,
logs_subtitle,,What the app's connection to Home Assistant has been doing,Wat de verbinding van de app met Home Assistant heeft gedaan,don't translate Home Assistant
logs_empty,,Connection log,Verbindingslogboek,
logs_empty_hint,,"Nothing logged yet. Connection attempts, reconnects, sync and subscriptions appear here as they happen.","Nog niets ingelogd. Verbindingspogingen, opnieuw verbinden, synchroniseren en abonnementen worden hier weergegeven zodra ze plaatsvinden.",
logs_count,,Connection log (%1$d),Verbindingslogboek (%1$d),app fills in %1$d — keep them
logs_copy,,Copy the log,Kopieer het logboek,
logs_clear,,Clear the log,Wis het logboek,
logs_show_all,,Show all %1$d,Toon alles %1$d,app fills in %1$d — keep them
logs_show_less,,Show less,Laat minder zien,
parcel_letter_count,one,%1$d letter,%1$d brief,app fills in %1$d — keep them
parcel_letter_count,other,%1$d letters,%1$d brieven,app fills in %1$d — keep them
spacer_empty_button,,Empty button,Lege knop,
spacer_empty_button_description,,Transparent placeholder that only reserves space,Transparante plaatshouder die alleen ruimte reserveert,
spacer_add_empty_button,,Add empty button,Lege knop toevoegen,
popup_custom_popup,,Custom popup,Aangepaste pop-up,
popup_choose,,Choose a popup,Kies een pop-up,
popup_none_yet,,No popups yet,Nog geen pop-ups,
popup_new,,New popup,Nieuwe pop-up,
popup_default_name,,New popup,Nieuwe pop-up,
popup_name,,Popup name,Naam van pop-up,
popup_edit_contents,,Edit contents,Inhoud bewerken,
popup_delete,,Delete popup,Pop-up verwijderen,
popup_status_entity,,Status entity,Statusentiteit,
popup_status_entity_hint,,Optional. Its state fills the dialog's status line and adds the history view.,Optioneel. De status ervan vult de statusregel van het dialoogvenster en voegt de geschiedenisweergave toe.,
popup_settings_subtitle,,"Name, icon, and status entity","Naam, pictogram en statusentiteit",
popup_shared_hint,,Popups are shared: other buttons can open this same popup.,Pop-ups worden gedeeld: andere knoppen kunnen dezelfde pop-up openen.,
popup_empty,,This popup is empty. Tap Edit to add widgets.,Deze pop-up is leeg. Tik op Bewerken om widgets toe te voegen.,
popup_settings_title,,Popups,Pop-ups,
popup_settings_subtitle_section,,Build and edit your custom popups,Bouw en bewerk je aangepaste pop-ups,
popup_settings_hint,,"Popups open from a button, badge, or dialog button set to the Custom popup action. Edit contents opens the popup itself so you can arrange its widgets.","Pop-ups openen vanaf een knop, badge of dialoogknop met de actie Aangepaste pop-up. Inhoud bewerken opent de pop-up zelf, zodat je de widgets kunt indelen.",
button_icon_only,,Icon only,Alleen pictogram,
button_icon_size,,Icon size,Pictogramgrootte,
button_icon_size_description,,"Auto shrinks the icon as the stack gains columns, so it still fits a narrow button.","Automatisch verkleint het pictogram naarmate de stapel meer kolommen krijgt, zodat het op een smalle knop past.",
button_icon_size_auto,,Auto,Automatisch,
button_icon_size_value,,%1$d dp,%1$d dp,app fills in %1$d — keep them
stack_child_icon_only,,Icon only for every button,Alleen pictogram voor elke knop,
stack_child_icon_only_description,,"Applies to all buttons in this stack, so you don't have to set it on each one.","Geldt voor alle knoppen in deze stapel, zodat je het niet per knop hoeft in te stellen.",
stack_child_icon_size,,Icon size for every button,Pictogramgrootte voor elke knop,
button_icon_only_description,,"Hide the name and state, centering the icon on the button",Verberg de naam en status en centreer het pictogram op de knop,
action_button,,Action button,Actieknop,
action_button_description,,"A button without an entity: give it a name, an icon, and any action","Een knop zonder entiteit: geef hem een naam, een pictogram en een actie",
action_button_add,,Add action button,Actieknop toevoegen,
action_badge_add,,Add action badge,Actiebadge toevoegen,
security_entity_count,one,%1$d entity,%1$d entiteit,app fills in %1$d — keep them
security_entity_count,other,%1$d entities,%1$d entiteiten,app fills in %1$d — keep them
family_permission_switch_dashboards,,Allow switching dashboards,Wisselen tussen dashboards toestaan,
family_permission_switch_dashboards_subtitle,,Let this person load another existing dashboard,Laat deze persoon een ander bestaand dashboard laden,
family_permission_create_dashboards,,Allow creating dashboards,Dashboards maken toestaan,
family_permission_create_dashboards_subtitle,,Let this person create or duplicate dashboards,Laat deze persoon dashboards maken of dupliceren,
family_dashboard_tab_locked,,Locked by family permissions,Vergrendeld door familiemachtigingen,
family_dashboard_access_lost_title,,Family access removed,Familietoegang verwijderd,
family_dashboard_access_lost_message,,"You no longer have access to HKI 7 through this family dashboard. Choose another dashboard shared with you, or use any other option your family permissions allow.","Je hebt via dit familiedashboard geen toegang meer tot HKI 7. Kies een ander dashboard dat met je is gedeeld, of gebruik een andere optie die je familiemachtigingen toestaan.",don't translate HKI 7
family_access_manage,,Manage access,Toegang beheren,
family_access_title,,Who can see %1$s,Wie kan %1$s zien,app fills in %1$s — keep them
family_access_description,,Add or remove people. Everyone you remove loses this dashboard the next time their app syncs.,"Mensen toevoegen of verwijderen. Iedereen die u verwijdert, verliest dit dashboard de volgende keer dat hun app wordt gesynchroniseerd.",
family_access_shared_everyone,,Shared with everyone,Gedeeld met iedereen,
family_access_shared_nobody,,Shared with no one,Met niemand gedeeld,
family_access_shared_with,,Shared with %1$s,Gedeeld met %1$s,app fills in %1$s — keep them
family_access_unknown_user,,Unknown user,Onbekende gebruiker,
family_access_revoke_warning,,"Losing access deletes their copy of this dashboard, along with any colours, icons, and names they changed on it.","Als ze de toegang verliezen, wordt hun kopie van dit dashboard verwijderd, samen met alle kleuren, pictogrammen en namen die ze erop hebben gewijzigd.",
family_versions_title,,HKI versions,HKI-versies,
family_versions_description,,Which HKI build each family device is running. This device is on %1$s. A device appears once it has opened HKI 7 1.0.0-beta.18 or newer at least once.,Welke HKI-build elk gezinsapparaat gebruikt. Dit apparaat staat op %1$s. Een apparaat verschijnt pas als HKI 7 1.0.0-beta.18 of nieuwer minstens één keer is uitgevoerd.,app fills in %1$s — keep them; don't translate HKI 7
family_versions_empty,,No family devices have reported a version yet.,Er zijn nog geen gezinsapparaten die een versie hebben gerapporteerd.,
family_versions_loading,,Loading family devices…,Gezinsapparaten laden…,
family_versions_unavailable,,Home Assistant could not return the family device list. Check that HKI 7 Cloud is up to date.,Home Assistant kan de lijst met gezinsapparaten niet retourneren. Controleer of HKI 7 Cloud up-to-date is.,"don't translate HKI 7 Cloud, Home Assistant"
family_versions_outdated,,Older than yours,Ouder dan de jouwe,
family_versions_android,,Android %1$s,Android %1$s,app fills in %1$s — keep them
family_versions_reported,,reported %1$s,gerapporteerd %1$s,app fills in %1$s — keep them
family_versions_forget,,Forget this device,Vergeet dit apparaat,
family_versions_forget_hint,,Forgetting a device only clears it from this list. One that is still in use reappears the next time its app opens.,"Als u een apparaat vergeet, wordt het alleen uit deze lijst verwijderd. Een die nog steeds in gebruik is, verschijnt opnieuw de volgende keer dat de app wordt geopend.",
family_versions_nudge,,Ask to update to %1$s,Vraag om update naar %1$s,app fills in %1$s — keep them
family_versions_nudge_clear,,Cancel update request,Updateverzoek annuleren,
family_versions_nudge_pending,,Waiting for this device to update to %1$s. The request clears itself once it does.,Wachten tot dit apparaat is geüpdatet naar %1$s. Het verzoek verdwijnt vanzelf zodra dit het geval is.,app fills in %1$s — keep them
family_require_title,,Require an HKI version,Vereist een HKI-versie,
family_require_description,,"Everyone below the version you require is asked to update before they can keep using HKI. Nothing here installs anything — Google Play does the update, so people are only ever held up when Play actually has it ready for them.","Iedereen onder de door u benodigde versie wordt gevraagd een update uit te voeren voordat ze HKI kunnen blijven gebruiken. Niets hier installeert iets. Google Play voert de update uit, dus mensen worden alleen maar opgehouden als Play het daadwerkelijk voor hen klaar heeft staan.",
family_require_current,,Currently required: %1$s,Momenteel vereist: %1$s,app fills in %1$s — keep them
family_require_set,,Require everyone to be on %1$s,Vereisen dat iedereen zich op %1$s bevindt,app fills in %1$s — keep them
family_require_clear,,Clear the requirement,Wis de vereiste,
family_require_hint,,"You can only require a version some device already runs, so a requirement can never be one nobody is able to install.","U kunt alleen een versie vereisen die op een apparaat al wordt uitgevoerd, dus een vereiste kan nooit een vereiste zijn die niemand kan installeren.",
settings_extra_family_require_failed,,Could not change the required version. It has to be one a family device already runs.,Kan de vereiste versie niet wijzigen. Het moet er een zijn die al op een gezinsapparaat draait.,
settings_extra_family_nudge_failed,,Could not ask “%1$s” to update.,Kan “%1$s” niet vragen om te updaten.,app fills in %1$s — keep them
app_update_required_title,,Time to update HKI,Tijd om HKI te updaten,
app_update_required_title_device,,This device needs an HKI update,Dit apparaat heeft een HKI-update nodig,
app_update_required_message,,Your family is on HKI %1$s. This device is on %2$s.,Je gezin bevindt zich op HKI %1$s. Dit apparaat staat op %2$s.,app fills in %1$s %2$s — keep them
app_update_required_checking,,Checking Google Play…,Google Play controleren...,
app_update_required_update,,Update now,Nu bijwerken,
app_update_required_open_store,,Open HKI in the Play Store,Open HKI in de Play Store,
app_update_required_opened_store,,"Google Play could not take over here, so its store page was opened instead.","Google Play kon het hier niet overnemen, dus werd in plaats daarvan de winkelpagina geopend.",
app_update_required_unavailable,,"Google Play has no update ready for this device yet. That usually means the release hasn't reached you, or this copy of HKI didn't come from the Play Store.","Google Play heeft nog geen update klaar voor dit apparaat. Dat betekent meestal dat de release je niet heeft bereikt, of dat dit exemplaar van HKI niet uit de Play Store komt.",
app_update_required_continue,,Continue without updating,Ga door zonder bij te werken,
settings_extra_active_instance,,Active instance,Actieve instantie,
settings_extra_automatic_cloud_backup_enabled,,Automatic cloud backup enabled.,Automatische cloudback-up ingeschakeld.,
settings_extra_background_restricted_warning,,Restricted — background sync will not work,Beperkt — synchronisatie op de achtergrond werkt niet,
settings_extra_backup_failed,,Backup failed: %1$s,Back-up mislukt: %1$s,app fills in %1$s — keep them
settings_extra_backup_unreadable,,The backup could not be read,De back-up kon niet worden gelezen,
settings_extra_battery_optimized_warning,,Optimized — may interrupt background sync,Geoptimaliseerd — kan synchronisatie op de achtergrond onderbreken,
settings_extra_buy_me_a_coffee_logo,,Buy Me a Coffee logo,Logo van Buy Me a Coffee,
settings_extra_cloud_backup_created,,Cloud backup created.,Cloudback-up gemaakt.,
settings_extra_cloud_backup_failed,,Cloud backup failed: %1$s,Cloudback-up mislukt: %1$s,app fills in %1$s — keep them
settings_extra_cloud_component_missing,,"The HKI 7 Cloud component was not found on your Home Assistant. Install it through HACS, then try again.",Het HKI 7 Cloud-onderdeel is niet gevonden in je Home Assistant. Installeer het via HACS en probeer het opnieuw.,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_copy_dashboard,,Copy %1$s,%1$s kopiëren,app fills in %1$s — keep them
settings_extra_corner_modern,,Modern,Modern,
settings_extra_corner_round,,Round,Rond,
settings_extra_corner_sharp,,Sharp,Hoekig,
settings_extra_create_custom_page,,Create custom page,Aangepaste pagina maken,
settings_extra_custom_page_identity_subtitle,,Identity and navigation appearance,Naam en weergave in de navigatie,
settings_extra_dashboard_backup_saved,,Dashboard backup saved.,Dashboardback-up opgeslagen.,
settings_extra_dashboard_copy_name,,%1$s copy,Kopie van %1$s,app fills in %1$s — keep them
settings_extra_dashboard_default_name,,Dashboard %1$d,Dashboard %1$d,app fills in %1$d — keep them
settings_extra_new_dashboard_confirm_body,,This adds a dashboard alongside the one you are using. Your current dashboard is kept exactly as it is and is never overwritten — you can switch between them at any time.,Hiermee wordt een dashboard toegevoegd naast het dashboard dat u gebruikt. Uw huidige dashboard blijft precies zoals het is en wordt nooit overschreven; u kunt op elk gewenst moment tussen deze dashboards schakelen.,
settings_extra_new_dashboard_confirm_action,,Continue,Doorgaan,
settings_extra_new_dashboard_created,,Created “%1$s”,Gemaakt “%1$s”,app fills in %1$s — keep them
uif_onboarding_shared_already_added,,Already added,Al toegevoegd,
settings_extra_dashboard_shared_badge,,Shared,Gedeeld,
settings_extra_dashboard_shared_subtitle,,Shared with you by your family. Tap to load,Met u gedeeld door uw familie. Tik om te laden,
settings_extra_dashboard_shared_loaded,,Shared with you by your family. Currently loaded,Met u gedeeld door uw familie. Momenteel geladen,
settings_extra_dashboard_generating,,Your new dashboard is being generated automatically.,Je nieuwe dashboard wordt automatisch samengesteld.,
settings_extra_dashboard_mode_auto,,Automatic,Automatisch,
settings_extra_dashboard_mode_manual,,Manual,Handmatig,
settings_extra_dashboard_restored,,Dashboard configuration restored.,Dashboardconfiguratie hersteld.,
settings_extra_dashboard_shared,,“%1$s” shared.,‘%1$s’ gedeeld.,app fills in %1$s — keep them
settings_extra_dashboard_sharing_failed,,Could not share the dashboard.,Het dashboard kon niet worden gedeeld.,
settings_extra_default_user_name,,User,Gebruiker,
settings_extra_delete_dashboard,,Delete %1$s,%1$s verwijderen,app fills in %1$s — keep them
settings_extra_device_tracker,,Device tracker,Apparaattracker,
settings_extra_device_tracker_subtitle,,"Name used for location, geocoded location, battery, and charging entities","Naam voor de entiteiten voor locatie, geocodeerde locatie, batterij en opladen",
settings_extra_drive_access_token_missing,,Google Drive authorization did not return an access token.,De Google Drive-machtiging bevatte geen toegangstoken.,don't translate Google Drive
settings_extra_drive_authorization_cancelled,,Google Drive authorization was cancelled.,De Google Drive-machtiging is geannuleerd.,don't translate Google Drive
settings_extra_drive_authorization_failed,,Google Drive authorization failed: %1$s,Google Drive-machtiging mislukt: %1$s,app fills in %1$s — keep them; don't translate Google Drive
settings_extra_drive_authorization_open_failed,,Google Drive authorization could not be opened.,De Google Drive-machtiging kon niet worden geopend.,don't translate Google Drive
settings_extra_drive_backups_load_failed,,Could not load Google Drive backups: %1$s,Google Drive-back-ups konden niet worden geladen: %1$s,app fills in %1$s — keep them; don't translate Google Drive
settings_extra_edit_custom_page,,Edit custom page,Aangepaste pagina bewerken,
settings_extra_effect_glow,,Glow,Gloeien,
settings_extra_effect_group_alerts,,Sensors and alarms,Sensoren en alarmen,
settings_extra_effect_group_climate,,Climate and humidity,Klimaat en luchtvochtigheid,
settings_extra_effect_group_fans,,Fans and vacuums,Ventilatoren en robotstofzuigers,
settings_extra_effect_group_lights,,Lights and switches,Lampen en schakelaars,
settings_extra_effect_group_media,,Media players,Mediaspelers,
settings_extra_effect_group_other,,Everything else,Al het overige,
settings_extra_effect_none,,None,Geen,
settings_extra_effect_pulse,,Pulse,Pulseren,
settings_extra_effect_spin,,Spin,Draaien,
settings_extra_empty_dashboard_created,,An empty dashboard was created.,Er is een leeg dashboard gemaakt.,
settings_extra_font_atkinson,,Atkinson Hyperlegible,Atkinson Hyperlegible,
settings_extra_font_bree_serif,,Bree Serif,Bree Serif,
settings_extra_font_comfortaa,,Comfortaa,Comfortaa,
settings_extra_font_cursive,,Cursive,Cursief,
settings_extra_font_default,,Default,Standaard,
settings_extra_font_monospace,,Monospace,Vaste tekenbreedte,
settings_extra_font_nunito,,Nunito,Nunito,
settings_extra_font_patrick_hand,,Patrick Hand,Patrick Hand,
settings_extra_font_sans_serif,,Sans serif,Schreefloos,
settings_extra_font_serif,,Serif,Met schreef,
settings_extra_font_space_grotesk,,Space Grotesk,Space Grotesk,
settings_extra_ha_backup_created,,Home Assistant backup created.,Home Assistant-back-up gemaakt.,don't translate Home Assistant
settings_extra_ha_backup_enabled,,Home Assistant backup enabled.,Home Assistant-back-up ingeschakeld.,don't translate Home Assistant
settings_extra_ha_backup_failed,,Home Assistant backup failed. Is the HKI 7 Cloud component reachable?,De Home Assistant-back-up is mislukt. Is het HKI 7 Cloud-onderdeel bereikbaar?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_ha_backups_load_failed,,Could not load Home Assistant backups: %1$s,Home Assistant-back-ups konden niet worden geladen: %1$s,app fills in %1$s — keep them; don't translate Home Assistant
settings_extra_hide_tab,,Hide tab,Tabblad verbergen,
settings_extra_hki_cloud_step_add_integration,,"Go to Settings → Devices & Services → Add Integration, choose “HKI 7 Cloud,” and confirm.","Ga naar Instellingen → Apparaten & diensten → Integratie toevoegen, kies ‘HKI 7 Cloud’ en bevestig.",don't translate HKI 7 Cloud
settings_extra_hki_cloud_step_add_repository,,"Paste %1$s, choose the “Integration” category, and add it.","Plak %1$s, kies de categorie ‘Integratie’ en voeg de repository toe.",app fills in %1$s — keep them
settings_extra_hki_cloud_step_install,,"Open the new “HKI 7 Cloud” entry, install it, and restart Home Assistant.","Open het nieuwe onderdeel ‘HKI 7 Cloud’, installeer het en start Home Assistant opnieuw.","don't translate HKI 7 Cloud, Home Assistant"
settings_extra_hki_cloud_step_open_custom_repositories,,"In Home Assistant, open HACS → the ⋮ menu in the top-right → Custom repositories.",Open in Home Assistant HACS → het menu ⋮ rechtsboven → Aangepaste repositories.,don't translate Home Assistant
settings_extra_hki_cloud_step_reopen,,Reopen this screen. The features will appear automatically.,Open dit scherm opnieuw. De functies verschijnen dan automatisch.,
settings_extra_hki_cloud_version,,HKI 7 Cloud v%1$s installed,HKI 7 Cloud v%1$s geïnstalleerd,app fills in %1$s — keep them; don't translate HKI 7 Cloud
settings_extra_hki_cloud_version_unknown,,HKI 7 Cloud installed (update to see its version),HKI 7 Cloud geïnstalleerd (update om de versie te zien),don't translate HKI 7 Cloud
settings_extra_hki_cloud_update_to_unlock,,Update to unlock:,Update om te ontgrendelen:,
settings_extra_hki_cloud_feature_requires,,%1$s (needs v%2$s+),%1$s (vereist v%2$s+),app fills in %1$s %2$s — keep them
settings_extra_hki_cloud_feature_reimport,,Manually re-importing or clearing dashboard view data,Handmatig opnieuw importeren of wissen van dashboardweergavegegevens,
settings_extra_hki_cloud_feature_search_lists,,Per-person Visible/Invisible global search lists,Per persoon Zichtbare/onzichtbare globale zoeklijsten,
settings_extra_hki_cloud_feature_room_follow,,Room following,Kamers volgen,
settings_extra_hki_cloud_feature_room_follow_launch_only,,"Room following: only place someone on launch, without tracking further moves","Kamer volgen: plaats alleen iemand bij de lancering, zonder verdere bewegingen te volgen",
settings_extra_hki_cloud_feature_devices,,Seeing which HKI version each family device runs,Zien welke HKI-versie elk gezinsapparaat gebruikt,
settings_extra_hki_cloud_feature_required_version,,Requiring the family to update to a given HKI version,Vereisen dat de familie updatet naar een bepaalde HKI-versie,
settings_extra_hki_cloud_feature_events,,"The event timeline, and hiding parts of it from individual people",De tijdlijn van de gebeurtenis en het verbergen van delen ervan voor individuele mensen,
settings_extra_hki_cloud_tab_requires,,"Needs HKI 7 Cloud v%1$s or newer. Update the component in HACS — until then, what you set here won't take effect.",Vereist HKI 7 Cloud v%1$s of nieuwer. Update de component in HACS. Tot die tijd heeft wat u hier instelt geen effect.,app fills in %1$s — keep them; don't translate HKI 7 Cloud
settings_extra_location_allowed_always,,Allowed all the time,Altijd toegestaan,
settings_extra_location_allowed_foreground,,Allowed only while using the app,Alleen toegestaan tijdens gebruik van de app,
settings_extra_location_not_allowed,,Not allowed,Niet toegestaan,
language_search_placeholder,,Search languages,Zoek talen,
language_search_no_matches,,No language matches “%1$s”,Geen taal komt overeen met “%1$s”,app fills in %1$s — keep them
settings_extra_language_dutch,,Nederlands,Nederlands,
settings_extra_language_english,,English,English,
settings_extra_language_french,,Français,Français,
settings_extra_language_german,,Deutsch,Deutsch,
settings_extra_language_italian,,Italiano,Italiano,
settings_extra_language_spanish,,Español,Español,
settings_extra_language_turkish,,Türkçe,Türkçe,
settings_extra_language_portuguese,,Português,Português,
settings_extra_language_portuguese_brazil,,Português (Brasil),Português (Brasil),
settings_extra_language_spanish_latam,,Español (Latinoamérica),Español (Latinoamérica),
settings_extra_language_japanese,,日本語,日本語,
settings_extra_language_korean,,한국어,한국어,
settings_extra_language_chinese_simplified,,中文（简体）,中文（简体）,
settings_extra_language_chinese_traditional,,中文（繁體）,中文（繁體）,
settings_extra_no_drive_backups,,No Google Drive backups were found.,Er zijn geen Google Drive-back-ups gevonden.,don't translate Google Drive
settings_extra_no_ha_backups,,No Home Assistant backups were found. Is the HKI 7 Cloud component installed?,Er zijn geen Home Assistant-back-ups gevonden. Is het HKI 7 Cloud-onderdeel geïnstalleerd?,"don't translate HKI 7 Cloud, Home Assistant"
settings_extra_notifications_multi_home_required,,Required while multiple homes receive notifications. Manage each home under Connection.,Nodig als meerdere huizen meldingen ontvangen. Beheer elk huis onder Verbinding.,
settings_extra_notifications_persistent_connection,,Keeps a persistent connection to Home Assistant while the app is closed. This uses more battery.,Houdt verbinding met Home Assistant terwijl de app gesloten is. Dit verbruikt meer batterij.,don't translate Home Assistant
settings_extra_paypal_logo,,PayPal logo,PayPal-logo,
settings_extra_policy_update_failed,,Could not update the policy.,De instellingen voor deze gebruiker konden niet worden bijgewerkt.,
settings_extra_policy_needs_component_update,,Permissions saved. Update HKI 7 Cloud to also store the Visible and Invisible lists.,Rechten opgeslagen. Werk HKI 7 Cloud bij om ook de lijsten Zichtbaar en Onzichtbaar op te slaan.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_room_follow,,Permissions saved. Update HKI 7 Cloud to also store the room following settings.,Rechten opgeslagen. Werk HKI 7 Cloud bij om ook de instellingen voor het volgen van kamers op te slaan.,don't translate HKI 7 Cloud
settings_extra_policy_needs_component_update_events,,"Permissions saved, but this HKI 7 Cloud is too old to hide events from this person — they would see the whole timeline. Update it to apply the restriction.","Machtigingen opgeslagen, maar deze HKI 7 Cloud is te oud om gebeurtenissen voor deze persoon te verbergen: hij zou de hele tijdlijn zien. Update het om de beperking toe te passen.",don't translate HKI 7 Cloud
settings_extra_tab_presence,,Presence,Aanwezigheid,
settings_extra_tab_events,,Events,Evenementen,
settings_extra_events_title,,Event timeline,Tijdlijn van evenementen,
settings_extra_events_description,,"Choose which entities the family sees recent activity for, in the Events tab of the notification drawer. Set once here rather than on each phone. This hides the timeline, not the entities — anyone signed in to Home Assistant can still read them there.","Kies voor welke entiteiten de familie recente activiteiten ziet op het tabblad Gebeurtenissen van de meldingenlade. Stel hier één keer in, in plaats van op elke telefoon. Hierdoor wordt de tijdlijn verborgen, niet de entiteiten. Iedereen die is ingelogd bij Home Assistant kan ze daar nog steeds lezen.",don't translate Home Assistant
settings_extra_events_loading,,Loading the roster…,Het rooster laden…,
settings_extra_events_unavailable,,Could not read the roster from HKI 7 Cloud.,Kan het rooster van HKI 7 Cloud niet lezen.,don't translate HKI 7 Cloud
settings_extra_events_empty,,No entities are being tracked yet.,Er worden nog geen entiteiten gevolgd.,
settings_extra_events_choose,,Choose entities,Kies entiteiten,
settings_extra_events_edit,,Edit entities,Entiteiten bewerken,
settings_extra_events_pick_title,,Entities to show events for,Entiteiten waarvoor evenementen moeten worden weergegeven,
settings_extra_events_save_failed,,Could not save the event roster.,Kan het evenementenrooster niet opslaan.,
settings_extra_events_capped,,Saved %1$d entities and %2$d domains. The timeline roster is capped.,%1$d entiteiten en %2$d domeinen opgeslagen. Het tijdlijnrooster is beperkt.,app fills in %1$d %2$d — keep them
settings_extra_events_whole_domain,,All %1$s (%2$d entities),Alle %1$s (%2$d entiteiten),app fills in %1$s %2$d — keep them
settings_extra_events_resolved_capped,,"This roster covers %2$d entities, but a timeline subscribes to at most %1$d. Remove a domain, or add entities by name instead.","Deze lijst omvat %2$d entiteiten, maar een tijdlijn abonneert zich op maximaal %1$d. Verwijder een domein of voeg in plaats daarvan entiteiten op naam toe.",app fills in %2$d %1$d — keep them
settings_extra_events_per_person_title,,Who sees what,Wie ziet wat,
settings_extra_events_per_person_description,,Everyone sees the whole timeline unless you take something out of it for them.,"Iedereen ziet de hele tijdlijn, tenzij je er iets voor hen uit haalt.",
settings_extra_events_sees_everything,,Sees the whole timeline,Ziet de hele tijdlijn,
settings_extra_events_hidden_count,,%1$d hidden,%1$d verborgen,app fills in %1$d — keep them
settings_extra_events_manage,,Manage,Beheren,
settings_extra_events_hidden_title,,Hide from this person,Verberg je voor deze persoon,
settings_extra_events_notifications_hint,,"The Events tab in the notification drawer shows recent activity for the entities your family admin chose. It is set for the whole family in Family Sharing, not per device.","Op het tabblad Gebeurtenissen in de meldingenlade worden recente activiteiten weergegeven voor de entiteiten die uw gezinsbeheerder heeft gekozen. Het is ingesteld voor het hele gezin in Family Sharing, niet per apparaat.",
settings_extra_events_open_family_sharing,,Open Family Sharing,Open Gezinsdeling,
settings_extra_room_follow_title,,Room following,Kamers volgen,
settings_extra_room_follow_description,,"Pick the room-presence sensor that tracks each person's phone, such as an ESPresense sensor. The app opens the room they are in and offers to follow them as they move.","Kies de kamersensor die de telefoon van elke persoon volgt, zoals een ESPresense-sensor. De app opent de kamer waarin ze zijn en volgt ze desgewenst als ze zich verplaatsen.",
settings_extra_room_follow_sensor,,Presence sensor,Aanwezigheidssensor,
settings_extra_room_follow_none,,No sensor,Geen sensor,
settings_extra_room_follow_enabled,,Follow this person between rooms,Deze persoon tussen kamers volgen,
settings_extra_room_follow_open_on_launch,,Open their room when the app starts,Hun kamer openen bij het starten van de app,
settings_extra_room_follow_continue_after_launch,,Keep following while the app is open,Blijf volgen terwijl de app geopend is,
settings_extra_room_follow_continue_after_launch_hint,,"Turn off to only place them in the right room when the app starts, without switching rooms again while they're using it.","Schakel dit uit om ze alleen in de juiste kamer te plaatsen wanneer de app start, zonder opnieuw van kamer te wisselen terwijl ze de app gebruiken.",
settings_extra_room_follow_prompt_on_move,,Ask before switching rooms,Vragen voordat van kamer wordt gewisseld,
settings_extra_room_follow_dwell,,Wait before a move counts,Wachten voordat een verplaatsing telt,
settings_extra_room_follow_dwell_value,,%1$d s,%1$d s,app fills in %1$d — keep them
settings_extra_room_follow_dwell_hint,,Room-presence sensors drift between nearby rooms. A longer wait means fewer false moves.,Kamersensoren zweven tussen aangrenzende kamers. Langer wachten betekent minder valse verplaatsingen.,
settings_extra_room_follow_rooms,,Sensor states,Sensorstatussen,
settings_extra_room_follow_rooms_matched,,Matched automatically,Automatisch gekoppeld,
settings_extra_room_follow_rooms_unmatched,,Pick a room,Kies een kamer,
settings_extra_room_follow_no_states,,No states seen yet. States appear here once the sensor reports them.,Nog geen statussen gezien. Ze verschijnen hier zodra de sensor ze meldt.,
